Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit
CA-2023-00151,2023-01-30,2023-02-04,Second Class,CUST-2196,Home Office,Canada,City-936,Quebec,83912,Canada,Office Supplies,Paper,PROD-15936,916.72,7,0.00,215.99
CA-2023-00152,2023-01-31,2023-02-01,Same Day,CUST-7887,Corporate,United Kingdom,City-131,Scotland,80931,EMEA,Office Supplies,Binders,PROD-59081,809.84,3,0.30,275.55
CA-2023-00153,2023-02-11,2023-02-17,First Class,CUST-3086,Home Office,United Kingdom,City-774,Scotland,59236,EMEA,Technology,Accessories,PROD-39188,149.34,2,0.20,11.48
CA-2023-00154,2023-12-11,2023-12-17,Same Day,CUST-4088,Home Office,United States,City-612,California,70686,West,Technology,Machines,PROD-24790,510.08,4,0.00,-15.40
CA-2023-00155,2023-04-16,2023-04-17,Same Day,CUST-1724,Consumer,United States,City-33,New York,41544,West,Furniture,Tables,PROD-62725,3376.50,10,0.00,34.21
CA-2023-00156,2023-01-29,2023-01-31,First Class,CUST-4881,Consumer,United Kingdom,City-1106,England,38477,EMEA,Technology,Copiers,PROD-49552,2106.79,10,0.30,565.19
CA-2023-00157,2023-05-21,2023-05-22,Same Day,CUST-7244,Home Office,United States,City-847,Washington,49387,West,Technology,Accessories,PROD-78742,2252.97,9,0.00,729.32
CA-2023-00158,2023-03-18,2023-03-21,Same Day,CUST-3365,Home Office,United Kingdom,City-853,Wales,63511,EMEA,Office Supplies,Appliances,PROD-70689,1701.68,4,0.00,486.50
CA-2023-00159,2023-09-29,2023-10-01,Standard Class,CUST-2514,Corporate,United States,City-854,New York,83044,West,Office Supplies,Appliances,PROD-80206,1755.65,6,0.10,493.71
CA-2023-00160,2023-07-13,2023-07-19,Standard Class,CUST-4422,Consumer,Canada,City-106,Ontario,45187,Canada,Technology,Phones,PROD-53642,2908.24,10,0.20,-6.81
CA-2023-00161,2023-03-02,2023-03-08,Standard Class,CUST-5637,Home Office,United Kingdom,City-434,England,34906,EMEA,Office Supplies,Appliances,PROD-59894,2564.74,7,0.20,114.71
CA-2023-00162,2023-05-14,2023-05-17,Second Class,CUST-7073,Corporate,United Kingdom,City-736,Wales,50425,EMEA,Technology,Machines,PROD-51015,3056.08,8,0.00,951.81
CA-2023-00163,2023-03-16,2023-03-17,Standard Class,CUST-5026,Corporate,United Kingdom,City-1153,England,39002,EMEA,Office Supplies,Storage,PROD-75444,605.81,4,0.10,94.75
CA-2023-00164,2023-09-08,2023-09-14,Standard Class,CUST-4015,Corporate,Canada,City-692,Alberta,43728,Canada,Technology,Machines,PROD-81058,372.92,6,0.30,54.43
CA-2023-00165,2023-02-08,2023-02-15,Same Day,CUST-3474,Consumer,Canada,City-1074,Ontario,14433,Canada,Technology,Phones,PROD-11198,1266.18,3,0.00,-87.89
CA-2023-00166,2023-11-13,2023-11-19,Same Day,CUST-1274,Home Office,United States,City-765,New York,17923,West,Technology,Machines,PROD-79391,6.62,1,0.20,0.56
CA-2023-00167,2023-01-09,2023-01-14,Second Class,CUST-9625,Consumer,Canada,City-1098,Quebec,47576,Canada,Technology,Machines,PROD-43084,529.14,2,0.00,-7.21
CA-2023-00168,2023-07-11,2023-07-15,Standard Class,CUST-1519,Home Office,United Kingdom,City-813,Scotland,20357,EMEA,Office Supplies,Appliances,PROD-22255,1718.00,5,0.00,333.60
CA-2023-00169,2023-09-01,2023-09-02,Standard Class,CUST-6427,Home Office,United Kingdom,City-773,Scotland,82443,EMEA,Technology,Phones,PROD-84167,454.37,2,0.10,86.42
CA-2023-00170,2023-12-21,2023-12-26,Second Class,CUST-3938,Consumer,United States,City-471,California,37710,West,Office Supplies,Paper,PROD-51220,1800.64,5,0.20,353.19
CA-2023-00171,2023-02-09,2023-02-12,Same Day,CUST-2284,Consumer,United States,City-296,Washington,62205,West,Furniture,Tables,PROD-75639,1066.02,9,0.30,-39.47
CA-2023-00172,2023-08-12,2023-08-14,Same Day,CUST-8381,Home Office,Canada,City-110,Quebec,22803,Canada,Furniture,Bookcases,PROD-74304,117.96,6,0.00,29.80
CA-2023-00173,2023-08-10,2023-08-12,First Class,CUST-7225,Consumer,United States,City-1133,Colorado,59207,West,Technology,Machines,PROD-93086,1431.96,4,0.00,29.48
CA-2023-00174,2023-02-24,2023-02-25,First Class,CUST-8353,Corporate,United States,City-649,New York,57277,West,Furniture,Bookcases,PROD-83005,278.00,5,0.00,-4.36
CA-2023-00175,2023-01-14,2023-01-15,First Class,CUST-2387,Home Office,Canada,City-836,Alberta,23538,Canada,Office Supplies,Binders,PROD-83339,69.99,7,0.10,5.21
CA-2023-00176,2023-03-13,2023-03-16,Standard Class,CUST-8933,Corporate,United States,City-780,Washington,32216,West,Office Supplies,Paper,PROD-20082,175.54,2,0.00,15.71
CA-2023-00177,2023-09-11,2023-09-16,Second Class,CUST-7224,Corporate,United Kingdom,City-506,Scotland,91924,EMEA,Technology,Accessories,PROD-53193,420.69,3,0.10,20.82
CA-2023-00178,2023-11-01,2023-11-03,Standard Class,CUST-5775,Home Office,United Kingdom,City-882,Scotland,95332,EMEA,Office Supplies,Paper,PROD-92955,1155.74,8,0.10,388.24
CA-2023-00179,2023-07-12,2023-07-15,Standard Class,CUST-1440,Consumer,United Kingdom,City-497,Wales,52714,EMEA,Office Supplies,Paper,PROD-70505,4986.50,10,0.00,1031.06
CA-2023-00180,2023-12-21,2023-12-22,First Class,CUST-7176,Consumer,Canada,City-898,Ontario,48185,Canada,Office Supplies,Storage,PROD-19694,520.32,4,0.00,115.44
CA-2023-00181,2023-07-25,2023-07-30,Second Class,CUST-2392,Home Office,United Kingdom,City-982,Wales,86315,EMEA,Technology,Machines,PROD-24335,1691.09,6,0.20,282.78
CA-2023-00182,2023-11-10,2023-11-11,Same Day,CUST-9499,Corporate,United States,City-341,Colorado,94803,West,Technology,Machines,PROD-83137,20.44,2,0.00,-0.00
CA-2023-00183,2023-08-17,2023-08-20,Standard Class,CUST-7815,Home Office,Canada,City-1179,Alberta,38971,Canada,Office Supplies,Storage,PROD-21253,2693.84,6,0.10,-142.65
CA-2023-00184,2023-06-25,2023-06-29,First Class,CUST-6225,Corporate,United States,City-714,Washington,50880,West,Furniture,Tables,PROD-18804,298.59,8,0.30,63.76
CA-2023-00185,2023-06-25,2023-07-01,Standard Class,CUST-7985,Consumer,United Kingdom,City-236,England,12960,EMEA,Furniture,Tables,PROD-70562,822.15,9,0.00,40.24
CA-2023-00186,2023-11-24,2023-11-30,Standard Class,CUST-4519,Consumer,United States,City-378,New York,34430,West,Office Supplies,Storage,PROD-36972,2146.61,8,0.10,-210.36
CA-2023-00187,2023-02-22,2023-03-01,First Class,CUST-9019,Corporate,United Kingdom,City-129,Wales,85674,EMEA,Technology,Accessories,PROD-79168,925.96,4,0.00,186.87
CA-2023-00188,2023-07-20,2023-07-25,Same Day,CUST-5873,Corporate,Canada,City-796,Quebec,90125,Canada,Furniture,Bookcases,PROD-90541,632.80,10,0.30,137.76
CA-2023-00189,2023-03-02,2023-03-04,First Class,CUST-7286,Consumer,Canada,City-275,Ontario,51049,Canada,Office Supplies,Binders,PROD-65448,696.22,3,0.10,117.24
CA-2023-00190,2023-03-30,2023-04-04,Standard Class,CUST-6882,Corporate,United States,City-1101,New York,94575,West,Furniture,Bookcases,PROD-11256,433.94,3,0.10,77.56
CA-2023-00191,2023-10-15,2023-10-20,Same Day,CUST-2354,Corporate,United Kingdom,City-400,England,60324,EMEA,Technology,Machines,PROD-84107,2246.08,7,0.10,269.34
CA-2023-00192,2023-05-21,2023-05-23,Same Day,CUST-2854,Consumer,United States,City-599,Washington,14285,West,Technology,Copiers,PROD-85066,3352.95,10,0.10,494.15
CA-2023-00193,2023-10-05,2023-10-12,Standard Class,CUST-5877,Corporate,United States,City-1113,Colorado,58085,West,Furniture,Tables,PROD-14224,272.93,7,0.30,64.99
CA-2023-00194,2023-08-13,2023-08-20,First Class,CUST-4385,Consumer,United Kingdom,City-714,Scotland,21401,EMEA,Furniture,Chairs,PROD-37124,3182.20,10,0.00,564.10
CA-2023-00195,2023-11-02,2023-11-07,First Class,CUST-2560,Home Office,United States,City-1091,Colorado,46842,West,Furniture,Bookcases,PROD-27771,1154.00,5,0.20,396.36
CA-2023-00196,2023-03-06,2023-03-12,First Class,CUST-3329,Consumer,United Kingdom,City-568,England,95969,EMEA,Furniture,Chairs,PROD-85684,1069.40,4,0.30,82.04
CA-2023-00197,2023-08-20,2023-08-21,First Class,CUST-1040,Corporate,Canada,City-849,Quebec,59174,Canada,Technology,Phones,PROD-22208,1242.38,6,0.10,58.74
CA-2023-00198,2023-10-01,2023-10-05,Same Day,CUST-3139,Consumer,Canada,City-734,Quebec,18300,Canada,Furniture,Bookcases,PROD-84205,824.10,5,0.00,42.84
CA-2023-00199,2023-02-20,2023-02-26,Standard Class,CUST-3161,Consumer,United Kingdom,City-100,Scotland,16021,EMEA,Office Supplies,Binders,PROD-95196,1663.06,8,0.10,-14.90
CA-2023-00200,2023-12-02,2023-12-05,Standard Class,CUST-4836,Corporate,United Kingdom,City-562,England,22234,EMEA,Office Supplies,Binders,PROD-66260,201.19,1,0.00,45.61
CA-2023-00201,2023-04-20,2023-04-24,Standard Class,CUST-6629,Home Office,Canada,City-195,Ontario,10142,Canada,Furniture,Chairs,PROD-25806,3074.31,9,0.00,-296.28
CA-2023-00202,2023-02-06,2023-02-08,Second Class,CUST-3181,Home Office,United Kingdom,City-271,Wales,72613,EMEA,Office Supplies,Binders,PROD-94092,320.22,2,0.00,-12.26
CA-2023-00203,2023-10-16,2023-10-17,First Class,CUST-8248,Corporate,Canada,City-141,Ontario,79534,Canada,Technology,Accessories,PROD-38474,1263.60,4,0.00,396.71
CA-2023-00204,2023-10-29,2023-11-04,First Class,CUST-5668,Corporate,United States,City-287,California,26142,West,Office Supplies,Paper,PROD-13515,268.06,3,0.30,-16.64
CA-2023-00205,2023-11-07,2023-11-12,First Class,CUST-2847,Corporate,Canada,City-421,Quebec,77862,Canada,Furniture,Tables,PROD-41599,392.98,1,0.00,48.22
CA-2023-00206,2023-01-07,2023-01-10,Same Day,CUST-2195,Corporate,United Kingdom,City-146,Wales,79243,EMEA,Office Supplies,Appliances,PROD-12187,1652.70,6,0.00,401.98
CA-2023-00207,2023-04-21,2023-04-22,First Class,CUST-2350,Home Office,Canada,City-29,Ontario,44365,Canada,Furniture,Bookcases,PROD-93956,3116.23,9,0.10,672.53
CA-2023-00208,2023-02-12,2023-02-15,Standard Class,CUST-2083,Consumer,Canada,City-313,Alberta,46368,Canada,Furniture,Tables,PROD-50654,1200.53,9,0.20,222.62
CA-2023-00209,2023-05-06,2023-05-07,Second Class,CUST-2956,Corporate,Canada,City-489,Quebec,17589,Canada,Office Supplies,Binders,PROD-11660,1171.48,5,0.30,273.30
CA-2023-00210,2023-09-12,2023-09-15,First Class,CUST-2934,Consumer,Canada,City-24,Ontario,31473,Canada,Technology,Copiers,PROD-13847,1128.42,3,0.00,259.33
CA-2023-00211,2023-02-02,2023-02-05,Same Day,CUST-3734,Corporate,United Kingdom,City-558,Scotland,78662,EMEA,Technology,Phones,PROD-58193,1484.41,9,0.10,425.60
CA-2023-00212,2023-12-12,2023-12-18,Second Class,CUST-8729,Home Office,United States,City-211,Colorado,85223,West,Furniture,Chairs,PROD-57707,430.05,1,0.00,4.32
CA-2023-00213,2023-10-11,2023-10-18,First Class,CUST-2276,Consumer,United Kingdom,City-367,England,14635,EMEA,Technology,Machines,PROD-84912,590.94,4,0.30,25.98
CA-2023-00214,2023-01-27,2023-01-29,Same Day,CUST-6090,Consumer,United Kingdom,City-1029,England,98254,EMEA,Furniture,Tables,PROD-52899,878.22,2,0.00,217.88
CA-2023-00215,2023-04-13,2023-04-16,Standard Class,CUST-4201,Home Office,United States,City-17,New York,58354,West,Technology,Copiers,PROD-81638,1348.56,8,0.10,470.65
CA-2023-00216,2023-01-13,2023-01-15,Second Class,CUST-6038,Home Office,United States,City-14,Washington,63744,West,Technology,Copiers,PROD-23624,24.02,6,0.30,1.67
CA-2023-00217,2023-01-31,2023-02-02,Second Class,CUST-7102,Consumer,United States,City-860,Washington,74491,West,Technology,Copiers,PROD-70091,1437.31,4,0.20,123.43
CA-2023-00218,2023-09-16,2023-09-18,Second Class,CUST-5276,Consumer,Canada,City-1190,Ontario,22527,Canada,Technology,Machines,PROD-51288,2330.37,7,0.00,15.26
CA-2023-00219,2023-08-20,2023-08-23,Standard Class,CUST-8635,Consumer,United Kingdom,City-669,Wales,51688,EMEA,Furniture,Chairs,PROD-51160,589.40,10,0.00,-15.34
CA-2023-00220,2023-04-17,2023-04-21,Second Class,CUST-1660,Corporate,United Kingdom,City-1098,England,56961,EMEA,Office Supplies,Storage,PROD-38183,116.23,2,0.30,4.29
CA-2023-00221,2023-07-02,2023-07-06,First Class,CUST-7625,Home Office,United Kingdom,City-187,England,42534,EMEA,Technology,Phones,PROD-69270,2054.70,5,0.00,-176.73
CA-2023-00222,2023-02-18,2023-02-22,Second Class,CUST-7563,Consumer,Canada,City-1127,Alberta,42748,Canada,Furniture,Chairs,PROD-58790,416.03,1,0.00,-17.13
CA-2023-00223,2023-10-28,2023-10-31,Standard Class,CUST-6432,Consumer,Canada,City-173,Alberta,86326,Canada,Furniture,Chairs,PROD-26059,3244.80,8,0.00,997.08
CA-2023-00224,2023-10-21,2023-10-25,Second Class,CUST-4066,Corporate,United States,City-104,New York,32018,West,Technology,Machines,PROD-46042,2402.33,7,0.00,142.40
CA-2023-00225,2023-11-11,2023-11-16,First Class,CUST-2437,Home Office,United Kingdom,City-305,Scotland,14541,EMEA,Technology,Accessories,PROD-46670,1337.22,8,0.20,154.53
CA-2023-00226,2023-11-26,2023-12-03,Second Class,CUST-8940,Home Office,United Kingdom,City-859,England,36143,EMEA,Technology,Accessories,PROD-55093,2744.35,7,0.00,317.95
CA-2023-00227,2023-05-19,2023-05-21,Standard Class,CUST-8728,Home Office,Canada,City-659,Alberta,60905,Canada,Furniture,Bookcases,PROD-79393,448.40,1,0.00,-33.02
CA-2023-00228,2023-02-21,2023-02-23,Second Class,CUST-3846,Corporate,United Kingdom,City-477,Wales,30922,EMEA,Technology,Accessories,PROD-33081,1043.89,4,0.10,62.28
CA-2023-00229,2023-01-15,2023-01-21,Standard Class,CUST-3876,Home Office,United States,City-735,Colorado,87537,West,Technology,Copiers,PROD-74282,4269.96,10,0.10,614.69
CA-2023-00230,2023-11-05,2023-11-07,Second Class,CUST-6582,Corporate,United States,City-116,California,40490,West,Furniture,Tables,PROD-33260,2756.16,6,0.00,724.60
CA-2023-00231,2023-10-28,2023-11-03,First Class,CUST-2655,Home Office,United Kingdom,City-45,England,29360,EMEA,Furniture,Chairs,PROD-54113,265.90,2,0.30,20.74
CA-2023-00232,2023-08-12,2023-08-19,First Class,CUST-6846,Home Office,United Kingdom,City-280,Scotland,30644,EMEA,Technology,Machines,PROD-39260,852.14,3,0.20,180.74
CA-2023-00233,2023-06-07,2023-06-13,Standard Class,CUST-1530,Consumer,Canada,City-360,Alberta,59595,Canada,Technology,Copiers,PROD-33865,379.72,1,0.20,28.94
CA-2023-00234,2023-10-17,2023-10-18,Second Class,CUST-2453,Corporate,Canada,City-453,Quebec,93839,Canada,Office Supplies,Appliances,PROD-97821,706.68,4,0.00,-17.28
CA-2023-00235,2023-01-06,2023-01-09,Second Class,CUST-1788,Home Office,Canada,City-688,Alberta,68540,Canada,Furniture,Chairs,PROD-60585,792.30,6,0.00,177.62
CA-2023-00236,2023-07-31,2023-08-04,Same Day,CUST-4695,Home Office,United Kingdom,City-860,Wales,31802,EMEA,Office Supplies,Paper,PROD-31319,664.42,2,0.20,128.19
CA-2023-00237,2023-01-11,2023-01-14,First Class,CUST-9962,Consumer,United Kingdom,City-69,England,48654,EMEA,Office Supplies,Binders,PROD-22203,1333.59,3,0.00,305.92
CA-2023-00238,2023-08-09,2023-08-15,Standard Class,CUST-7705,Corporate,United Kingdom,City-989,Wales,14062,EMEA,Furniture,Tables,PROD-82628,55.12,1,0.00,18.66
CA-2023-00239,2023-12-05,2023-12-08,Second Class,CUST-6911,Consumer,Canada,City-1107,Alberta,44768,Canada,Office Supplies,Appliances,PROD-10500,1814.59,7,0.10,-56.04
CA-2023-00240,2023-11-17,2023-11-22,Second Class,CUST-8758,Consumer,United Kingdom,City-604,England,96772,EMEA,Office Supplies,Appliances,PROD-25139,358.24,4,0.00,121.69
CA-2023-00241,2023-12-05,2023-12-08,Same Day,CUST-8303,Home Office,United Kingdom,City-965,Scotland,74106,EMEA,Furniture,Tables,PROD-15848,509.38,3,0.10,33.74
CA-2023-00242,2023-04-26,2023-05-03,Second Class,CUST-4727,Consumer,United Kingdom,City-953,Scotland,44524,EMEA,Office Supplies,Binders,PROD-82561,537.17,2,0.20,46.35
CA-2023-00243,2023-10-02,2023-10-08,First Class,CUST-9467,Corporate,United States,City-1071,New York,64870,West,Office Supplies,Appliances,PROD-84905,280.60,2,0.30,-23.67
CA-2023-00244,2023-08-18,2023-08-20,Standard Class,CUST-3422,Consumer,Canada,City-302,Alberta,25765,Canada,Furniture,Chairs,PROD-87994,150.20,1,0.30,14.41
CA-2023-00245,2023-07-18,2023-07-23,Same Day,CUST-7874,Corporate,United Kingdom,City-138,Scotland,21406,EMEA,Office Supplies,Paper,PROD-24748,315.47,1,0.20,51.87
CA-2023-00246,2023-10-29,2023-11-03,Second Class,CUST-5327,Home Office,United Kingdom,City-304,England,84264,EMEA,Furniture,Chairs,PROD-60206,2172.00,5,0.00,640.85
CA-2023-00247,2023-08-31,2023-09-01,Standard Class,CUST-7484,Corporate,Canada,City-1172,Quebec,89817,Canada,Furniture,Bookcases,PROD-53449,2143.96,10,0.30,173.18
CA-2023-00248,2023-05-18,2023-05-21,First Class,CUST-4734,Corporate,Canada,City-101,Ontario,72287,Canada,Furniture,Bookcases,PROD-27614,1477.73,5,0.30,307.64
CA-2023-00249,2023-05-18,2023-05-24,Same Day,CUST-9462,Consumer,United Kingdom,City-908,Wales,52056,EMEA,Office Supplies,Binders,PROD-59009,1645.74,4,0.10,384.16
CA-2023-00250,2023-12-30,2024-01-04,Second Class,CUST-5087,Home Office,United States,City-135,Washington,50779,West,Office Supplies,Appliances,PROD-14334,301.26,3,0.00,83.34
CA-2023-00251,2023-05-21,2023-05-24,Second Class,CUST-3909,Home Office,United Kingdom,City-739,England,36097,EMEA,Office Supplies,Storage,PROD-72204,112.28,1,0.10,18.79
CA-2023-00252,2023-03-25,2023-04-01,Second Class,CUST-4511,Corporate,Canada,City-717,Alberta,55121,Canada,Office Supplies,Binders,PROD-39012,165.65,7,0.20,41.57
CA-2023-00253,2023-11-30,2023-12-04,Second Class,CUST-1138,Home Office,Canada,City-424,Ontario,45269,Canada,Technology,Phones,PROD-39329,2554.72,8,0.30,-56.36
CA-2023-00254,2023-05-21,2023-05-25,First Class,CUST-7506,Corporate,United Kingdom,City-626,Wales,94245,EMEA,Office Supplies,Paper,PROD-86609,660.86,4,0.30,88.74
CA-2023-00255,2023-07-11,2023-07-16,Second Class,CUST-5536,Corporate,United States,City-1048,California,96816,West,Technology,Copiers,PROD-44229,292.80,8,0.00,55.12
CA-2023-00256,2023-03-18,2023-03-23,Same Day,CUST-9148,Home Office,Canada,City-612,Alberta,34688,Canada,Furniture,Chairs,PROD-48745,1436.27,6,0.30,-127.17
CA-2023-00257,2023-01-19,2023-01-24,Standard Class,CUST-6873,Corporate,United Kingdom,City-829,Scotland,60891,EMEA,Technology,Accessories,PROD-76494,2599.86,9,0.10,800.59
CA-2023-00258,2023-05-31,2023-06-01,First Class,CUST-6499,Home Office,United Kingdom,City-1144,England,33741,EMEA,Office Supplies,Appliances,PROD-95778,3443.76,9,0.00,1123.06
CA-2023-00259,2023-06-07,2023-06-11,First Class,CUST-2166,Corporate,United States,City-728,Washington,39272,West,Office Supplies,Paper,PROD-71894,3069.72,8,0.10,-232.82
CA-2023-00260,2023-06-02,2023-06-06,Standard Class,CUST-8496,Consumer,United States,City-782,California,79446,West,Furniture,Chairs,PROD-28772,996.24,6,0.20,300.65
CA-2023-00261,2023-09-07,2023-09-10,Second Class,CUST-3762,Corporate,United Kingdom,City-370,Wales,20592,EMEA,Technology,Accessories,PROD-85534,228.77,1,0.00,55.49
CA-2023-00262,2023-11-11,2023-11-15,Same Day,CUST-7112,Corporate,United States,City-181,New York,26961,West,Technology,Machines,PROD-11845,1557.92,8,0.00,218.42
CA-2023-00263,2023-12-13,2023-12-14,First Class,CUST-6015,Consumer,United Kingdom,City-391,Wales,12348,EMEA,Technology,Accessories,PROD-31891,309.69,5,0.10,39.18
CA-2023-00264,2023-08-22,2023-08-28,Standard Class,CUST-4087,Corporate,United States,City-611,California,48119,West,Technology,Copiers,PROD-31611,2689.69,6,0.10,165.85
CA-2023-00265,2023-03-09,2023-03-11,Standard Class,CUST-7147,Home Office,United Kingdom,City-468,England,39402,EMEA,Technology,Phones,PROD-93928,261.04,2,0.30,66.95
CA-2023-00266,2023-01-25,2023-01-31,Second Class,CUST-5140,Consumer,United Kingdom,City-100,Wales,87846,EMEA,Furniture,Tables,PROD-72180,380.34,2,0.10,-16.88
CA-2023-00267,2023-11-19,2023-11-20,Second Class,CUST-7862,Home Office,Canada,City-421,Ontario,99881,Canada,Office Supplies,Storage,PROD-23751,998.21,9,0.20,214.94
CA-2023-00268,2023-02-28,2023-03-07,Standard Class,CUST-7713,Consumer,Canada,City-242,Alberta,47054,Canada,Furniture,Bookcases,PROD-48712,2082.95,5,0.00,127.19
CA-2023-00269,2023-04-17,2023-04-23,Second Class,CUST-9095,Consumer,United States,City-1123,California,75058,West,Office Supplies,Paper,PROD-29548,337.46,1,0.00,93.09
CA-2023-00270,2023-11-26,2023-11-28,Same Day,CUST-5760,Corporate,United States,City-208,California,43540,West,Office Supplies,Paper,PROD-57214,54.41,1,0.00,15.96
CA-2023-00271,2023-02-18,2023-02-25,Standard Class,CUST-5395,Consumer,Canada,City-873,Quebec,25191,Canada,Furniture,Chairs,PROD-22183,982.69,6,0.10,324.08
CA-2023-00272,2023-07-25,2023-07-29,Same Day,CUST-1960,Corporate,United Kingdom,City-375,Scotland,24920,EMEA,Office Supplies,Paper,PROD-30892,2283.26,7,0.00,-112.16
CA-2023-00273,2023-12-14,2023-12-18,First Class,CUST-3140,Corporate,United States,City-989,New York,84572,West,Furniture,Tables,PROD-73318,134.82,10,0.30,39.90
CA-2023-00274,2023-01-24,2023-01-25,Standard Class,CUST-2560,Consumer,United Kingdom,City-843,England,67761,EMEA,Office Supplies,Paper,PROD-66734,1100.19,6,0.30,236.83
CA-2023-00275,2023-06-27,2023-07-03,Second Class,CUST-8688,Consumer,Canada,City-510,Alberta,73167,Canada,Technology,Machines,PROD-74990,323.48,1,0.00,41.25
