ride_id,rideable_type,started_at,ended_at,start_station_name,end_station_name,member_casual,trip_duration_sec,start_lat,start_lng,end_lat,end_lng
20240604-00150,electric_bike,2024-06-04T02:15:00,2024-06-04T03:14:58,Pershing Square N,Lafayette St & E 8 St,member,3598,40.752521,-73.977199,40.729552,-73.991287
20240605-00151,electric_bike,2024-06-05T22:30:00,2024-06-05T22:41:25,Bond St & Schermerhorn St,Pershing Square N,member,685,40.688669,-73.9853,40.752377,-73.978399
20240621-00152,electric_bike,2024-06-21T23:53:00,2024-06-22T00:34:43,Metropolitan Ave & Meeker Ave,Metropolitan Ave & Meeker Ave,casual,2503,40.714643,-73.951654,40.714771,-73.951555
20240618-00153,electric_bike,2024-06-18T20:34:00,2024-06-18T20:51:26,Bond St & Schermerhorn St,Pershing Square N,casual,1046,40.68847,-73.984476,40.752552,-73.977228
20240611-00154,classic_bike,2024-06-11T10:27:00,2024-06-11T10:49:44,Metropolitan Ave & Meeker Ave,Pershing Square N,casual,1364,40.714239,-73.951671,40.751938,-73.977814
20240622-00155,electric_bike,2024-06-22T11:22:00,2024-06-22T12:20:40,Lafayette St & E 8 St,Lafayette St & E 8 St,member,3520,40.73075,-73.991532,40.730837,-73.990983
20240620-00156,classic_bike,2024-06-20T05:22:00,2024-06-20T05:51:57,Pershing Square N,Broadway & E 22 St,member,1797,40.75171,-73.977269,40.740093,-73.989837
20240615-00157,electric_bike,2024-06-15T14:27:00,2024-06-15T15:11:25,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,member,2665,40.714041,-73.951389,40.758955,-73.978155
20240628-00158,classic_bike,2024-06-28T15:21:00,2024-06-28T16:20:47,Broadway & E 22 St,Broadway & E 22 St,member,3587,40.740753,-73.990204,40.740179,-73.990123
20240630-00159,classic_bike,2024-06-30T22:33:00,2024-06-30T23:04:22,Lafayette St & E 8 St,Bond St & Schermerhorn St,casual,1882,40.730371,-73.9914,40.688154,-73.984624
20240620-00160,electric_bike,2024-06-20T22:36:00,2024-06-20T23:33:55,Pershing Square N,Metropolitan Ave & Meeker Ave,casual,3475,40.752382,-73.977915,40.714053,-73.951944
20240621-00161,electric_bike,2024-06-21T00:51:00,2024-06-21T01:37:34,Lafayette St & E 8 St,Broadway & E 22 St,member,2794,40.730467,-73.991091,40.740338,-73.989111
20240627-00162,electric_bike,2024-06-27T06:49:00,2024-06-27T07:31:20,Bond St & Schermerhorn St,W 52 St & 5 Ave,member,2540,40.688856,-73.985169,40.758583,-73.978274
20240617-00163,electric_bike,2024-06-17T21:32:00,2024-06-17T22:30:09,Bond St & Schermerhorn St,Bond St & Schermerhorn St,member,3489,40.687813,-73.984381,40.689016,-73.984187
20240615-00164,classic_bike,2024-06-15T10:03:00,2024-06-15T10:22:53,Lafayette St & E 8 St,Pershing Square N,casual,1193,40.730388,-73.991677,40.751377,-73.977592
20240614-00165,electric_bike,2024-06-14T00:58:00,2024-06-14T01:12:22,Metropolitan Ave & Meeker Ave,Lafayette St & E 8 St,member,862,40.714472,-73.9519,40.730338,-73.991006
20240604-00166,electric_bike,2024-06-04T19:46:00,2024-06-04T20:16:45,Pershing Square N,Pershing Square N,casual,1845,40.751328,-73.978345,40.751993,-73.977662
20240620-00167,electric_bike,2024-06-20T22:23:00,2024-06-20T22:59:49,W 52 St & 5 Ave,Lafayette St & E 8 St,member,2209,40.758933,-73.978149,40.729969,-73.991913
20240622-00168,electric_bike,2024-06-22T17:28:00,2024-06-22T17:35:50,W 52 St & 5 Ave,Lafayette St & E 8 St,member,470,40.758562,-73.978373,40.730307,-73.991306
20240605-00169,classic_bike,2024-06-05T08:10:00,2024-06-05T08:30:08,Metropolitan Ave & Meeker Ave,Broadway & E 22 St,member,1208,40.714362,-73.9515,40.739744,-73.989753
20240604-00170,classic_bike,2024-06-04T09:26:00,2024-06-04T10:11:39,Metropolitan Ave & Meeker Ave,Broadway & E 22 St,casual,2739,40.713999,-73.951562,40.7399,-73.989365
20240602-00171,electric_bike,2024-06-02T15:09:00,2024-06-02T15:28:43,Metropolitan Ave & Meeker Ave,Broadway & E 22 St,member,1183,40.714647,-73.952087,40.740777,-73.989303
20240607-00172,electric_bike,2024-06-07T00:31:00,2024-06-07T00:36:03,Lafayette St & E 8 St,W 52 St & 5 Ave,member,303,40.730727,-73.991348,40.758821,-73.978596
20240626-00173,classic_bike,2024-06-26T09:06:00,2024-06-26T09:56:12,Lafayette St & E 8 St,W 52 St & 5 Ave,member,3012,40.730797,-73.991133,40.75868,-73.97881
20240619-00174,electric_bike,2024-06-19T21:52:00,2024-06-19T22:26:22,W 52 St & 5 Ave,Metropolitan Ave & Meeker Ave,casual,2062,40.758301,-73.979178,40.713953,-73.951758
20240622-00175,electric_bike,2024-06-22T04:13:00,2024-06-22T04:46:29,Metropolitan Ave & Meeker Ave,Pershing Square N,member,2009,40.713981,-73.951372,40.752355,-73.977789
20240604-00176,classic_bike,2024-06-04T22:11:00,2024-06-04T22:20:35,Metropolitan Ave & Meeker Ave,Broadway & E 22 St,member,575,40.714602,-73.951759,40.739953,-73.989219
20240610-00177,classic_bike,2024-06-10T12:59:00,2024-06-10T13:54:38,Pershing Square N,Broadway & E 22 St,casual,3338,40.7523,-73.978186,40.740221,-73.990213
20240621-00178,electric_bike,2024-06-21T17:05:00,2024-06-21T17:51:19,Lafayette St & E 8 St,Broadway & E 22 St,member,2779,40.730875,-73.991305,40.739644,-73.990105
20240601-00179,classic_bike,2024-06-01T14:15:00,2024-06-01T14:26:37,Broadway & E 22 St,Metropolitan Ave & Meeker Ave,member,697,40.740238,-73.989774,40.713525,-73.952014
20240626-00180,classic_bike,2024-06-26T23:20:00,2024-06-26T23:51:40,Lafayette St & E 8 St,Bond St & Schermerhorn St,casual,1900,40.730033,-73.991823,40.6883,-73.984095
20240609-00181,classic_bike,2024-06-09T11:13:00,2024-06-09T11:42:33,W 52 St & 5 Ave,Lafayette St & E 8 St,casual,1773,40.758408,-73.979077,40.729574,-73.990897
20240629-00182,electric_bike,2024-06-29T06:03:00,2024-06-29T06:27:09,Broadway & E 22 St,Pershing Square N,casual,1449,40.74024,-73.988864,40.751206,-73.9777
20240630-00183,electric_bike,2024-06-30T09:48:00,2024-06-30T10:10:50,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,casual,1370,40.714027,-73.952074,40.759016,-73.978065
20240618-00184,electric_bike,2024-06-18T17:01:00,2024-06-18T17:04:09,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,member,189,40.714751,-73.951339,40.758126,-73.978399
20240614-00185,classic_bike,2024-06-14T02:39:00,2024-06-14T03:30:34,Pershing Square N,Metropolitan Ave & Meeker Ave,member,3094,40.75232,-73.977887,40.713889,-73.952067
20240618-00186,electric_bike,2024-06-18T06:26:00,2024-06-18T07:22:05,Metropolitan Ave & Meeker Ave,Broadway & E 22 St,member,3365,40.713808,-73.951327,40.740562,-73.989755
20240605-00187,classic_bike,2024-06-05T16:52:00,2024-06-05T17:04:19,W 52 St & 5 Ave,W 52 St & 5 Ave,member,739,40.758121,-73.97903,40.758976,-73.978391
20240617-00188,classic_bike,2024-06-17T11:53:00,2024-06-17T12:13:52,Pershing Square N,Lafayette St & E 8 St,member,1252,40.751313,-73.977829,40.729604,-73.991577
20240609-00189,electric_bike,2024-06-09T06:41:00,2024-06-09T07:37:06,W 52 St & 5 Ave,Bond St & Schermerhorn St,casual,3366,40.757952,-73.978595,40.687792,-73.985299
20240617-00190,electric_bike,2024-06-17T07:52:00,2024-06-17T08:27:46,Broadway & E 22 St,W 52 St & 5 Ave,casual,2146,40.740752,-73.989339,40.758751,-73.977968
20240614-00191,classic_bike,2024-06-14T03:25:00,2024-06-14T03:36:14,Bond St & Schermerhorn St,Pershing Square N,member,674,40.688961,-73.984456,40.751449,-73.978225
20240630-00192,classic_bike,2024-06-30T20:55:00,2024-06-30T21:31:46,Pershing Square N,Lafayette St & E 8 St,member,2206,40.752336,-73.9778,40.729863,-73.991857
20240619-00193,classic_bike,2024-06-19T14:56:00,2024-06-19T15:21:21,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,member,1521,40.730889,-73.991793,40.714,-73.95176
20240613-00194,electric_bike,2024-06-13T23:50:00,2024-06-14T00:08:41,Lafayette St & E 8 St,Pershing Square N,casual,1121,40.729785,-73.991811,40.752523,-73.977478
20240617-00195,classic_bike,2024-06-17T21:55:00,2024-06-17T22:48:23,Metropolitan Ave & Meeker Ave,Pershing Square N,member,3203,40.714385,-73.95114,40.752278,-73.978174
20240619-00196,electric_bike,2024-06-19T00:32:00,2024-06-19T00:52:51,W 52 St & 5 Ave,Lafayette St & E 8 St,casual,1251,40.759065,-73.97857,40.730536,-73.990751
20240619-00197,electric_bike,2024-06-19T04:57:00,2024-06-19T05:28:44,Broadway & E 22 St,Lafayette St & E 8 St,member,1904,40.740102,-73.989885,40.729781,-73.991335
20240622-00198,classic_bike,2024-06-22T15:52:00,2024-06-22T16:23:52,Bond St & Schermerhorn St,Bond St & Schermerhorn St,casual,1912,40.689071,-73.985301,40.688682,-73.984397
20240620-00199,electric_bike,2024-06-20T19:08:00,2024-06-20T19:41:39,W 52 St & 5 Ave,Pershing Square N,member,2019,40.757919,-73.978115,40.752455,-73.978065
20240622-00200,classic_bike,2024-06-22T23:52:00,2024-06-23T00:14:11,Broadway & E 22 St,Pershing Square N,casual,1331,40.740152,-73.98986,40.752,-73.977591
20240615-00201,classic_bike,2024-06-15T19:56:00,2024-06-15T20:02:49,Bond St & Schermerhorn St,Metropolitan Ave & Meeker Ave,member,409,40.688881,-73.984108,40.713767,-73.952101
20240603-00202,classic_bike,2024-06-03T23:18:00,2024-06-04T00:04:45,Bond St & Schermerhorn St,Lafayette St & E 8 St,member,2805,40.688131,-73.984358,40.730017,-73.991316
20240619-00203,classic_bike,2024-06-19T10:04:00,2024-06-19T10:06:47,Bond St & Schermerhorn St,Pershing Square N,member,167,40.687812,-73.984519,40.751642,-73.977163
20240613-00204,electric_bike,2024-06-13T19:30:00,2024-06-13T19:56:33,W 52 St & 5 Ave,W 52 St & 5 Ave,casual,1593,40.758756,-73.978618,40.758516,-73.978017
20240630-00205,electric_bike,2024-06-30T20:00:00,2024-06-30T20:54:58,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,casual,3298,40.713797,-73.951619,40.759166,-73.978845
20240607-00206,electric_bike,2024-06-07T07:26:00,2024-06-07T07:48:04,Lafayette St & E 8 St,Bond St & Schermerhorn St,member,1324,40.729774,-73.991191,40.688741,-73.984295
20240626-00207,classic_bike,2024-06-26T08:24:00,2024-06-26T08:47:19,W 52 St & 5 Ave,Pershing Square N,member,1399,40.758177,-73.978972,40.752461,-73.977975
20240616-00208,electric_bike,2024-06-16T01:54:00,2024-06-16T02:08:20,Metropolitan Ave & Meeker Ave,Bond St & Schermerhorn St,casual,860,40.714486,-73.951641,40.688609,-73.984475
20240604-00209,electric_bike,2024-06-04T14:53:00,2024-06-04T14:59:52,W 52 St & 5 Ave,Bond St & Schermerhorn St,member,412,40.758876,-73.978498,40.687791,-73.984225
20240626-00210,electric_bike,2024-06-26T07:17:00,2024-06-26T07:53:04,Metropolitan Ave & Meeker Ave,Lafayette St & E 8 St,casual,2164,40.713604,-73.951004,40.730776,-73.991008
20240622-00211,electric_bike,2024-06-22T14:01:00,2024-06-22T14:08:18,W 52 St & 5 Ave,Metropolitan Ave & Meeker Ave,member,438,40.758347,-73.978456,40.71384,-73.951798
20240611-00212,classic_bike,2024-06-11T15:27:00,2024-06-11T15:41:59,Metropolitan Ave & Meeker Ave,Bond St & Schermerhorn St,casual,899,40.714539,-73.951665,40.688525,-73.984377
20240618-00213,classic_bike,2024-06-18T03:10:00,2024-06-18T03:25:25,Broadway & E 22 St,W 52 St & 5 Ave,member,925,40.740965,-73.99014,40.758894,-73.97888
20240610-00214,electric_bike,2024-06-10T03:48:00,2024-06-10T04:44:42,W 52 St & 5 Ave,Bond St & Schermerhorn St,member,3402,40.758342,-73.979216,40.688766,-73.985102
20240615-00215,electric_bike,2024-06-15T01:35:00,2024-06-15T02:15:00,Pershing Square N,Broadway & E 22 St,member,2400,40.752175,-73.977019,40.740365,-73.99022
20240610-00216,classic_bike,2024-06-10T21:04:00,2024-06-10T22:02:32,Broadway & E 22 St,Pershing Square N,casual,3512,40.739658,-73.989423,40.752174,-73.977312
20240615-00217,classic_bike,2024-06-15T16:30:00,2024-06-15T16:58:28,Pershing Square N,Pershing Square N,casual,1708,40.752078,-73.977971,40.751265,-73.977029
20240608-00218,classic_bike,2024-06-08T03:08:00,2024-06-08T03:12:59,Lafayette St & E 8 St,Pershing Square N,casual,299,40.729704,-73.990763,40.751503,-73.978062
20240619-00219,classic_bike,2024-06-19T17:37:00,2024-06-19T18:17:40,Broadway & E 22 St,Pershing Square N,member,2440,40.741003,-73.989524,40.751646,-73.977995
20240620-00220,classic_bike,2024-06-20T05:20:00,2024-06-20T05:29:16,W 52 St & 5 Ave,Metropolitan Ave & Meeker Ave,casual,556,40.758606,-73.979285,40.714467,-73.951147
20240621-00221,classic_bike,2024-06-21T16:11:00,2024-06-21T16:45:10,Metropolitan Ave & Meeker Ave,Metropolitan Ave & Meeker Ave,casual,2050,40.713833,-73.950915,40.714097,-73.952195
20240609-00222,classic_bike,2024-06-09T04:16:00,2024-06-09T05:06:05,Bond St & Schermerhorn St,Pershing Square N,casual,3005,40.68819,-73.985412,40.752269,-73.977032
20240605-00223,classic_bike,2024-06-05T02:07:00,2024-06-05T02:52:27,Lafayette St & E 8 St,Bond St & Schermerhorn St,member,2727,40.730167,-73.991331,40.689049,-73.984858
20240621-00224,classic_bike,2024-06-21T07:29:00,2024-06-21T08:00:26,Metropolitan Ave & Meeker Ave,Lafayette St & E 8 St,member,1886,40.714133,-73.9515,40.729581,-73.991875
20240605-00225,classic_bike,2024-06-05T22:44:00,2024-06-05T22:47:50,W 52 St & 5 Ave,Lafayette St & E 8 St,casual,230,40.758001,-73.978172,40.73061,-73.991842
20240605-00226,classic_bike,2024-06-05T11:44:00,2024-06-05T12:02:33,Metropolitan Ave & Meeker Ave,Bond St & Schermerhorn St,casual,1113,40.713932,-73.951889,40.688762,-73.985104
20240614-00227,electric_bike,2024-06-14T19:55:00,2024-06-14T20:32:24,Pershing Square N,W 52 St & 5 Ave,casual,2244,40.751887,-73.977331,40.758071,-73.978584
20240609-00228,classic_bike,2024-06-09T20:05:00,2024-06-09T20:31:44,Lafayette St & E 8 St,Pershing Square N,casual,1604,40.730016,-73.991773,40.751577,-73.977102
20240605-00229,classic_bike,2024-06-05T16:06:00,2024-06-05T16:36:08,Broadway & E 22 St,Pershing Square N,member,1808,40.740574,-73.989193,40.752174,-73.978196
20240611-00230,classic_bike,2024-06-11T04:19:00,2024-06-11T04:50:51,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,casual,1911,40.730652,-73.991954,40.713776,-73.951367
20240627-00231,classic_bike,2024-06-27T14:54:00,2024-06-27T15:09:00,Bond St & Schermerhorn St,Bond St & Schermerhorn St,member,900,40.68858,-73.984842,40.688696,-73.984157
20240611-00232,classic_bike,2024-06-11T18:27:00,2024-06-11T19:12:01,Metropolitan Ave & Meeker Ave,Lafayette St & E 8 St,member,2701,40.714412,-73.951318,40.730719,-73.990772
20240601-00233,classic_bike,2024-06-01T20:04:00,2024-06-01T20:32:52,W 52 St & 5 Ave,Bond St & Schermerhorn St,casual,1732,40.757874,-73.978944,40.688978,-73.98545
20240614-00234,electric_bike,2024-06-14T02:59:00,2024-06-14T03:25:53,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,member,1613,40.713491,-73.950956,40.758892,-73.978212
20240620-00235,classic_bike,2024-06-20T20:22:00,2024-06-20T20:44:10,Metropolitan Ave & Meeker Ave,Lafayette St & E 8 St,casual,1330,40.714252,-73.951304,40.730443,-73.99076
20240612-00236,electric_bike,2024-06-12T16:27:00,2024-06-12T17:09:10,W 52 St & 5 Ave,W 52 St & 5 Ave,member,2530,40.758025,-73.979259,40.75899,-73.979135
20240612-00237,electric_bike,2024-06-12T22:08:00,2024-06-12T23:02:07,Bond St & Schermerhorn St,Bond St & Schermerhorn St,member,3247,40.688339,-73.984548,40.688581,-73.984318
20240610-00238,electric_bike,2024-06-10T09:38:00,2024-06-10T10:10:59,Pershing Square N,Metropolitan Ave & Meeker Ave,member,1979,40.751902,-73.977866,40.714776,-73.950927
20240612-00239,classic_bike,2024-06-12T18:07:00,2024-06-12T18:11:34,Broadway & E 22 St,W 52 St & 5 Ave,casual,274,40.741012,-73.989156,40.758207,-73.979071
20240623-00240,classic_bike,2024-06-23T06:50:00,2024-06-23T06:54:32,Metropolitan Ave & Meeker Ave,Lafayette St & E 8 St,casual,272,40.714689,-73.951687,40.729925,-73.991373
20240618-00241,classic_bike,2024-06-18T04:16:00,2024-06-18T04:30:11,Pershing Square N,Bond St & Schermerhorn St,casual,851,40.752035,-73.978005,40.688063,-73.985065
20240616-00242,electric_bike,2024-06-16T13:00:00,2024-06-16T13:32:33,Lafayette St & E 8 St,Broadway & E 22 St,casual,1953,40.730732,-73.991484,40.740041,-73.989117
20240610-00243,electric_bike,2024-06-10T14:11:00,2024-06-10T15:06:32,Broadway & E 22 St,W 52 St & 5 Ave,casual,3332,40.740107,-73.988936,40.758445,-73.978556
20240611-00244,electric_bike,2024-06-11T10:14:00,2024-06-11T10:19:48,Broadway & E 22 St,Metropolitan Ave & Meeker Ave,member,348,40.740019,-73.988903,40.71473,-73.950914
20240618-00245,classic_bike,2024-06-18T17:49:00,2024-06-18T17:56:11,Broadway & E 22 St,Broadway & E 22 St,casual,431,40.740873,-73.989683,40.740707,-73.989983
20240609-00246,classic_bike,2024-06-09T06:36:00,2024-06-09T07:06:41,Bond St & Schermerhorn St,W 52 St & 5 Ave,member,1841,40.688052,-73.985062,40.758401,-73.979072
20240618-00247,classic_bike,2024-06-18T06:10:00,2024-06-18T06:49:14,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,member,2354,40.713765,-73.95101,40.75821,-73.978895
20240609-00248,electric_bike,2024-06-09T10:57:00,2024-06-09T11:23:58,Metropolitan Ave & Meeker Ave,Pershing Square N,casual,1618,40.714758,-73.951433,40.751537,-73.978347
20240608-00249,classic_bike,2024-06-08T01:30:00,2024-06-08T02:07:37,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,casual,2257,40.71478,-73.952169,40.758234,-73.978553
20240614-00250,classic_bike,2024-06-14T01:26:00,2024-06-14T02:23:15,Bond St & Schermerhorn St,Bond St & Schermerhorn St,member,3435,40.688536,-73.984223,40.688798,-73.985405
20240607-00251,electric_bike,2024-06-07T06:20:00,2024-06-07T06:30:47,Broadway & E 22 St,Pershing Square N,casual,647,40.740064,-73.989926,40.752414,-73.977184
20240615-00252,classic_bike,2024-06-15T02:31:00,2024-06-15T02:52:12,Bond St & Schermerhorn St,Pershing Square N,member,1272,40.688573,-73.985212,40.752394,-73.977713
20240625-00253,classic_bike,2024-06-25T10:12:00,2024-06-25T10:58:38,Lafayette St & E 8 St,Lafayette St & E 8 St,member,2798,40.730428,-73.991354,40.730014,-73.991679
20240603-00254,classic_bike,2024-06-03T13:36:00,2024-06-03T14:35:23,W 52 St & 5 Ave,Broadway & E 22 St,casual,3563,40.758145,-73.978088,40.740575,-73.989804
20240625-00255,electric_bike,2024-06-25T08:40:00,2024-06-25T09:31:34,W 52 St & 5 Ave,W 52 St & 5 Ave,casual,3094,40.757929,-73.978206,40.758974,-73.97869
20240622-00256,classic_bike,2024-06-22T01:54:00,2024-06-22T02:00:44,Bond St & Schermerhorn St,Broadway & E 22 St,casual,404,40.688331,-73.984994,40.740622,-73.989273
20240617-00257,electric_bike,2024-06-17T00:33:00,2024-06-17T00:38:29,Pershing Square N,Pershing Square N,casual,329,40.75179,-73.978033,40.751953,-73.978386
20240622-00258,classic_bike,2024-06-22T17:31:00,2024-06-22T18:00:51,Bond St & Schermerhorn St,Broadway & E 22 St,casual,1791,40.688814,-73.984949,40.739657,-73.989209
20240611-00259,classic_bike,2024-06-11T00:45:00,2024-06-11T01:14:30,Pershing Square N,Lafayette St & E 8 St,member,1770,40.752142,-73.977502,40.730559,-73.991491
20240607-00260,electric_bike,2024-06-07T15:02:00,2024-06-07T15:06:24,Metropolitan Ave & Meeker Ave,Pershing Square N,member,264,40.714144,-73.952037,40.751712,-73.978358
20240618-00261,classic_bike,2024-06-18T19:53:00,2024-06-18T20:07:42,Lafayette St & E 8 St,Bond St & Schermerhorn St,member,882,40.730023,-73.990632,40.687916,-73.984525
20240619-00262,electric_bike,2024-06-19T14:23:00,2024-06-19T14:45:13,Bond St & Schermerhorn St,Bond St & Schermerhorn St,casual,1333,40.688341,-73.984381,40.688522,-73.985377
20240615-00263,classic_bike,2024-06-15T07:17:00,2024-06-15T08:09:12,Metropolitan Ave & Meeker Ave,Metropolitan Ave & Meeker Ave,casual,3132,40.714064,-73.95179,40.714462,-73.952134
20240612-00264,electric_bike,2024-06-12T13:03:00,2024-06-12T13:19:07,Broadway & E 22 St,Lafayette St & E 8 St,member,967,40.740107,-73.989893,40.730164,-73.991604
20240630-00265,electric_bike,2024-06-30T07:16:00,2024-06-30T08:15:57,Metropolitan Ave & Meeker Ave,Metropolitan Ave & Meeker Ave,member,3597,40.71388,-73.952236,40.714045,-73.952263
20240617-00266,classic_bike,2024-06-17T06:44:00,2024-06-17T07:32:12,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,member,2892,40.729849,-73.991327,40.713974,-73.951416
20240614-00267,classic_bike,2024-06-14T01:17:00,2024-06-14T01:59:28,Bond St & Schermerhorn St,Lafayette St & E 8 St,member,2548,40.688913,-73.984273,40.730147,-73.991097
20240602-00268,classic_bike,2024-06-02T18:08:00,2024-06-02T18:55:50,Lafayette St & E 8 St,W 52 St & 5 Ave,member,2870,40.730364,-73.991416,40.758397,-73.978729
20240612-00269,electric_bike,2024-06-12T15:51:00,2024-06-12T16:32:46,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,member,2506,40.714576,-73.951096,40.758829,-73.978411
